"","SMPDY_PK","SAMPLE_DATE","TYPE_OF_DAY","MONTH","DAY","YEAR","PORT_FK","REMARKS","SYS_CREATE_TIME","SYS_MODIFY_TIME","LOAD_TABLE","LOAD_DATETIME","LOAD_USER"
"971",71341,"1997-07-02","WD",7,2,1997,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"972",71342,"1997-07-05","WE",7,5,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"973",71343,"1997-07-06","WE",7,6,1997,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"974",71344,"1997-07-12","WE",7,12,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"975",71345,"1997-07-13","WE",7,13,1997,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"976",71346,"1997-07-16","WD",7,16,1997,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"977",71347,"1997-07-24","WD",7,24,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"978",71348,"1997-07-29","WD",7,29,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"979",71349,"1997-08-02","WE",8,2,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"980",71350,"1997-08-11","WD",8,11,1997,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"981",71351,"1997-08-13","WD",8,13,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"982",71352,"1997-08-15","WD",8,15,1997,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"983",71353,"1997-08-17","WE",8,17,1997,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"984",71354,"1997-08-23","WE",8,23,1997,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"985",71355,"1997-08-25","WD",8,25,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"986",71356,"1997-08-31","WE",8,31,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"987",71357,"1997-09-07","WE",9,7,1997,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"988",71358,"1997-09-10","WD",9,10,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"989",71359,"1997-09-13","WE",9,13,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"990",71360,"1997-09-16","WD",9,16,1997,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"991",71361,"1997-09-18","WD",9,18,1997,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"992",71362,"1997-09-21","WE",9,21,1997,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"993",71363,"1997-09-25","WD",9,25,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"994",71364,"1997-09-28","WE",9,28,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"995",71365,"1997-10-01","WD",10,1,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"996",71366,"1997-10-04","WE",10,4,1997,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"997",71367,"1997-10-08","WD",10,8,1997,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"998",71368,"1997-10-11","WE",10,11,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"999",71369,"1997-10-14","WD",10,14,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1000",71370,"1997-10-19","WE",10,19,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1001",71371,"1997-10-22","WD",10,22,1997,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1002",71372,"1997-10-25","WE",10,25,1997,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1003",71373,"1997-11-02","WE",11,2,1997,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1004",71374,"1997-11-06","WD",11,6,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1005",71375,"1997-11-18","WD",11,18,1997,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1006",71376,"1997-11-20","WD",11,20,1997,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1007",71377,"1997-11-22","WE",11,22,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1008",71378,"1997-11-26","WD",11,26,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1009",71379,"1997-11-29","WE",11,29,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1010",71380,"1997-11-30","WE",11,30,1997,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1011",71381,"1997-12-06","WE",12,6,1997,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1012",71382,"1997-12-10","WD",12,10,1997,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1013",71383,"1997-12-13","WE",12,13,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1014",71384,"1997-12-15","WD",12,15,1997,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1015",71385,"1997-12-17","WD",12,17,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1016",71386,"1997-12-20","WE",12,20,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1017",71387,"1997-12-21","WE",12,21,1997,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1018",71388,"1997-12-23","WD",12,23,1997,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1019",71389,"1998-01-03","WE",1,3,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1020",71390,"1998-01-11","WE",1,11,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1021",71391,"1998-01-13","WD",1,13,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1022",71392,"1998-01-17","WE",1,17,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1023",71393,"1998-01-22","WD",1,22,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1024",71394,"1998-01-25","WE",1,25,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1025",71395,"1998-01-26","WD",1,26,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1026",71396,"1998-01-28","WD",1,28,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1027",71397,"1998-02-02","WD",2,2,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1028",71398,"1998-02-04","WD",2,4,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1029",71399,"1998-02-06","WD",2,6,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1030",71400,"1998-02-07","WE",2,7,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1031",71401,"1998-02-11","WD",2,11,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1032",71402,"1998-02-15","WE",2,15,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1033",71403,"1998-02-22","WE",2,22,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1034",71404,"1998-02-28","WE",2,28,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1035",71405,"1998-03-14","WE",3,14,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1036",71406,"1998-03-15","WE",3,15,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1037",71407,"1998-03-16","WD",3,16,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1038",71408,"1998-03-19","WD",3,19,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1039",71409,"1998-03-22","WE",3,22,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1040",71410,"1998-03-24","WD",3,24,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1041",71411,"1998-03-28","WE",3,28,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1042",71412,"1998-03-30","WD",3,30,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1043",71413,"1998-04-04","WE",4,4,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1044",71414,"1998-04-05","WE",4,5,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1045",71415,"1998-04-08","WD",4,8,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1046",71416,"1998-04-11","WE",4,11,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1047",71417,"1998-04-16","WD",4,16,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1048",71418,"1998-04-20","WD",4,20,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1049",71419,"1998-04-25","WE",4,25,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1050",71420,"1998-04-27","WD",4,27,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1051",71421,"1998-05-02","WE",5,2,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1052",71422,"1998-05-05","WD",5,5,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1053",71423,"1998-05-12","WD",5,12,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1054",71424,"1998-05-14","WD",5,14,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1055",71425,"1998-05-17","WE",5,17,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1056",71426,"1998-05-23","WE",5,23,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1057",71427,"1998-05-24","WE",5,24,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1058",71428,"1998-05-28","WD",5,28,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1059",71429,"1998-06-06","WE",6,6,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1060",71430,"1998-06-08","WD",6,8,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1061",71431,"1998-06-13","WE",6,13,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1062",71432,"1998-06-16","WD",6,16,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1063",71433,"1998-06-20","WE",6,20,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1064",71434,"1998-06-24","WD",6,24,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1065",71435,"1998-06-28","WE",6,28,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1066",71436,"1998-06-30","WD",6,30,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1067",71437,"1998-07-01","WD",7,1,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1068",71438,"1998-07-05","WE",7,5,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1069",71439,"1998-07-08","WD",7,8,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1070",71440,"1998-07-11","WE",7,11,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1071",71441,"1998-07-14","WD",7,14,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1072",71442,"1998-07-18","WE",7,18,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1073",71443,"1998-07-19","WE",7,19,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1074",71444,"1998-07-22","WD",7,22,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1075",71445,"1998-08-08","WE",8,8,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1076",71446,"1998-08-12","WD",8,12,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1077",71447,"1998-08-15","WE",8,15,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1078",71448,"1998-08-18","WD",8,18,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1079",71449,"1998-08-20","WD",8,20,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1080",71450,"1998-08-22","WE",8,22,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1081",71451,"1998-08-26","WD",8,26,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1082",71452,"1998-08-30","WE",8,30,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1083",71453,"1998-09-01","WD",9,1,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1084",71454,"1998-09-06","WE",9,6,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1085",71455,"1998-09-12","WE",9,12,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1086",71456,"1998-09-14","WD",9,14,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1087",71457,"1998-09-16","WD",9,16,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1088",71458,"1998-09-19","WE",9,19,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1089",71459,"1998-09-26","WE",9,26,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1090",71460,"1998-09-30","WD",9,30,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1091",71461,"1998-10-01","WD",10,1,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1092",71462,"1998-10-03","WE",10,3,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1093",71463,"1998-10-05","WD",10,5,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1094",71464,"1998-10-11","WE",10,11,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1095",71465,"1998-10-17","WE",10,17,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1096",71466,"1998-10-24","WE",10,24,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1097",71467,"1998-10-26","WD",10,26,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1098",71468,"1998-10-27","WD",10,27,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1099",71469,"1998-11-04","WD",11,4,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1100",71470,"1998-11-08","WE",11,8,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1101",71471,"1998-11-12","WD",11,12,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1102",71472,"1998-11-14","WE",11,14,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1103",71473,"1998-11-17","WD",11,17,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1104",71474,"1998-11-21","WE",11,21,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1105",71475,"1998-11-29","WE",11,29,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1106",71476,"1998-11-30","WD",11,30,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1107",71477,"1998-12-01","WD",12,1,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1108",71478,"1998-12-06","WE",12,6,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1109",71479,"1998-12-07","WD",12,7,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1110",71480,"1998-12-10","WD",12,10,1998,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1111",71481,"1998-12-12","WE",12,12,1998,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1112",71482,"1998-12-16","WD",12,16,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1113",71483,"1998-12-20","WE",12,20,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1114",71484,"1998-12-27","WE",12,27,1998,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1115",71485,"1999-01-02","WE",1,2,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1116",71486,"1999-01-04","WD",1,4,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1117",71487,"1999-01-09","WE",1,9,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1118",71488,"1999-01-13","WD",1,13,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1119",71489,"1999-01-19","WD",1,19,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1120",71490,"1999-01-24","WE",1,24,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1121",71491,"1999-01-29","WD",1,29,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1122",71492,"1999-01-31","WE",1,31,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1123",71493,"1999-02-06","WE",2,6,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1124",71494,"1999-02-08","WD",2,8,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1125",71495,"1999-02-13","WE",2,13,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1126",71496,"1999-02-16","WD",2,16,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1127",71497,"1999-02-18","WD",2,18,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1128",71498,"1999-02-21","WE",2,21,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1129",71499,"1999-02-25","WD",2,25,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1130",71500,"1999-02-28","WE",2,28,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1131",71501,"1999-03-04","WD",3,4,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1132",71502,"1999-03-07","WE",3,7,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1133",71503,"1999-03-14","WE",3,14,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1134",71504,"1999-03-15","WD",3,15,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1135",71505,"1999-03-21","WE",3,21,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1136",71506,"1999-03-27","WE",3,27,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1137",71507,"1999-03-29","WD",3,29,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1138",71508,"1999-03-31","WD",3,31,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1139",71509,"1999-04-01","WD",4,1,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1140",71510,"1999-04-03","WE",4,3,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1141",71511,"1999-04-10","WE",4,10,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1142",71512,"1999-04-18","WE",4,18,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1143",71513,"1999-04-20","WD",4,20,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1144",71514,"1999-04-22","WD",4,22,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1145",71515,"1999-04-25","WE",4,25,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1146",71516,"1999-04-29","WD",4,29,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1147",71517,"1999-05-05","WD",5,5,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1148",71518,"1999-05-08","WE",5,8,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1149",71519,"1999-05-16","WE",5,16,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1150",71520,"1999-05-21","WD",5,21,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1151",71521,"1999-05-23","WE",5,23,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1152",71522,"1999-05-26","WD",5,26,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1153",71523,"1999-05-27","WD",5,27,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1154",71524,"1999-05-30","WE",5,30,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1155",71525,"1999-06-09","WD",6,9,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1156",71526,"1999-06-10","WD",6,10,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1157",71527,"1999-06-12","WE",6,12,1999,2,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1158",71528,"1999-06-13","WE",6,13,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"1159",71529,"1999-06-23","WD",6,23,1999,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
